ID,CDS,DOLLARS,DATE
20111,3,37.86,5/28/98
20111,4,47.96,6/17/98
20112,3,34.71,3/12/97
20113,5,68.23,3/12/97
20114,2,64.98,3/12/97
20114,3,37.47,4/18/97
20114,1,12.49,4/21/97
20115,7,132.63,3/24/97
20115,4,62.87,4/11/97
20115,3,27.53,4/16/97
20115,13,167.87,9/12/97
20115,9,132.3,5/6/98
20116,7,100.52,3/13/97
20117,2,35.74,3/12/97
20117,1,14.96,5/28/97
20117,1,15.36,8/25/97
20117,1,5.49,11/29/97
20117,1,11.49,12/6/97
20117,1,13.99,3/20/98
20118,2,41.76,3/12/97
20118,4,60.96,9/25/97
20118,1,12.99,10/19/97
20118,1,16.49,1/7/98
20119,1,4.79,3/12/97
20120,3,25.55,3/12/97
20120,2,13.58,3/21/97
20120,1,13.97,4/4/97
20120,3,18.37,4/10/97
20120,5,27.15,4/13/97
20120,4,25.36,6/23/97
20120,2,62.48,11/9/97
20120,4,28.46,12/20/97
20120,1,11.88,2/2/98
20120,5,55.95,3/23/98
20120,1,5.99,4/18/98
20120,1,13.99,5/5/98
20121,1,13.97,3/12/97
20122,1,14.9,3/12/97
20123,1,5.78,3/12/97
20124,2,30.35,3/16/97
20125,2,40.33,3/12/97
20126,1,10.77,3/12/97
20127,2,29.92,3/12/97
20128,2,23.54,3/12/97
20129,5,73.23,3/19/97
20129,2,29.86,3/19/97
20129,7,87.98,4/9/97
20129,1,11.77,6/23/97
20129,4,42.94,5/15/98
20129,2,54.98,6/24/98
20130,1,20.99,3/12/97
20130,2,31.76,5/5/97
20130,2,39.95,6/3/97
20131,3,38.9,3/18/97
20131,3,37.51,7/13/97
20131,5,62.84,9/2/97
20131,2,18.98,4/26/98
20132,1,11.77,3/12/97
20132,4,42.89,6/24/97
20132,1,12.25,7/3/97
20132,1,14.96,7/21/97
20132,1,14.37,9/7/97
20132,1,12.49,9/19/97
20132,1,11.49,9/22/97
20132,3,42.47,9/24/97
20132,2,27.48,10/15/97
20132,1,11.49,10/15/97
20132,1,12.49,11/17/97
20132,2,25.98,12/12/97
20132,1,21.22,4/17/98
20133,1,15.36,3/12/97
20133,1,19.49,10/2/97
20133,2,21.98,10/20/97
20134,2,13.58,3/12/97
20135,2,28.13,3/12/97
20136,1,8.77,3/14/97
20136,2,26.22,7/7/97
20136,2,43.57,9/7/97
20137,1,6.79,3/12/97
20137,1,12.49,5/6/97
20138,3,42.7,3/12/97
20139,1,10.77,3/12/97
20139,1,6.77,5/4/97
20139,1,12.99,12/18/97
20139,1,12.99,12/18/97
20139,2,25.98,12/18/97
20139,4,56.96,5/15/98
20140,3,36.12,3/12/97
20140,5,42.31,3/20/97
20140,1,10.77,4/2/97
20141,1,13.97,3/12/97
20141,1,14.99,10/20/97
20141,1,25.99,11/10/97
20142,2,27.94,3/12/97
20143,2,24.95,3/12/97
20143,2,26.73,4/17/97
20143,4,60.96,9/18/97
20143,3,40.47,12/3/97
20144,4,46.28,3/12/97
20144,2,22.74,3/25/97
20144,2,27.73,7/6/97
20145,1,15.36,3/12/97
20146,2,15.56,3/12/97
20147,3,45.68,3/12/97
20148,1,14.99,3/12/97
20148,1,15.36,3/13/97
20148,1,12.99,10/27/97
20148,1,15.99,12/12/97
20148,1,17.49,2/8/98
20148,3,40.16,4/9/98
20149,1,6.79,3/12/97
20150,1,15.36,3/12/97
20151,1,12.77,3/12/97
20152,1,14.37,3/12/97
20152,1,9.77,5/4/97
20152,1,14.37,5/22/97
20153,2,33.96,3/12/97
20154,1,13.97,3/12/97
20154,2,24.98,10/13/97
20155,1,15.36,3/12/97
20155,1,11.97,6/21/97
20155,2,29.33,8/8/97
20155,1,11.49,11/5/97
20156,3,39.97,3/12/97
20156,1,18.99,4/14/97
20156,1,15.36,7/30/97
20157,1,14.37,3/12/97
20158,3,40.7,3/12/97
20158,1,11.77,4/10/97
20158,1,9.97,4/18/97
20158,2,23.37,3/17/98
20158,2,26.37,4/3/98
20159,1,16.99,3/12/97
20159,3,33.75,4/17/98
20159,1,11.49,5/21/98
20160,1,14.37,3/12/97
20160,1,10.97,4/16/97
20160,2,30.48,3/6/98
20161,1,15.36,3/12/97
20162,3,33.95,3/12/97
20163,3,43.89,3/12/97
20163,3,42.97,1/5/98
20163,3,39.16,6/10/98
20164,1,11.77,3/12/97
20164,2,26.76,5/31/97
20164,2,20.76,6/15/97
20165,1,15.36,3/12/97
20166,1,10.77,3/12/97
20166,3,40.11,3/18/97
20166,1,13.99,9/15/97
20166,2,23.98,1/10/98
20166,2,27.98,5/12/98
20166,3,43.47,6/3/98
20167,1,11.77,3/12/97
20167,2,28.56,3/31/97
20167,1,15.36,8/1/97
20168,1,5.78,3/12/97
20169,3,46.93,3/12/97
20170,3,37.97,3/12/97
20170,6,78.7,3/27/97
20170,2,85.8,3/31/97
20170,3,107.28,4/2/97
20170,1,12.49,4/10/97
20170,1,39.51,6/5/97
20170,1,14.79,6/9/97
20170,1,12.25,6/19/97
20170,2,51.76,7/27/97
20170,3,104.47,9/22/97
20170,1,12.99,10/1/97
20170,1,14.49,1/7/98
20170,2,42.48,1/14/98
20170,2,17.48,2/10/98
20170,2,17.48,2/12/98
20171,4,91.47,3/12/97
20172,1,12.77,3/12/97
20172,1,11.49,3/12/98
20172,1,14.99,6/3/98
20173,3,43.47,3/12/97
20174,2,32.07,3/12/97
20175,2,22.54,3/12/97
20176,1,15.97,3/12/97
20176,1,14.77,3/28/97
20177,2,35.13,3/12/97
20178,2,42.14,3/12/97
20178,1,26.99,3/4/98
20179,1,21.37,3/12/97
20180,1,8.77,3/12/97
20180,1,15.96,7/14/97
20180,1,11.77,7/30/97
20180,1,14.37,8/25/97
20180,1,13.99,11/26/97
20180,1,11.49,2/8/98
20180,2,23.98,3/27/98
20181,1,14.37,3/12/97
20182,2,26.56,3/12/97
20183,2,24.14,3/12/97
20183,2,25.73,6/29/97
20184,4,83.63,3/12/97
20184,5,89.45,2/5/98
20185,2,31.76,3/12/97
20186,1,11.77,3/12/97
20187,3,43.29,3/12/97
20188,1,12.77,3/12/97
20189,1,12.97,3/12/97
20190,1,12.49,3/12/97
20191,1,12.49,3/12/97
20192,1,14.37,3/12/97
20192,1,19.49,11/21/97
20192,1,14.49,6/13/98
20193,1,13.97,3/12/97
20193,1,13.97,3/31/97
20194,1,14.96,3/12/97
20195,1,9.97,3/12/97
20196,2,28.34,3/12/97
20197,1,14.37,3/12/97
20198,3,38.9,3/12/97
20199,1,10.77,3/12/97
20200,3,28.73,3/12/97
20200,4,60.48,3/20/97
20200,5,45.1,3/27/97
20200,1,22.77,5/6/97
20200,3,33.74,6/8/97
20200,1,12.77,6/21/97
20200,4,29.55,6/24/97
20200,1,5.99,7/10/97
20200,3,50.34,7/10/97
20200,2,39.98,7/29/97
20200,7,69.7,8/18/97
20200,3,43.55,8/24/97
20200,5,66.45,9/11/97
20200,10,75.9,9/16/97
20200,6,55.44,9/16/97
20201,2,26.73,3/12/97
20201,4,57.46,11/1/97
20201,1,14.49,11/3/97
20201,1,4.49,11/15/97
20201,10,126.9,1/7/98
20201,7,93.32,1/27/98
20201,2,25.98,2/14/98
20201,5,69.93,3/27/98
20201,2,30.48,4/7/98
20201,6,43.28,4/10/98
20201,3,38.95,5/13/98
20201,3,36.34,6/11/98
20202,1,12.49,3/12/97
20203,1,14.96,3/12/97
20204,2,28.93,3/12/97
20204,2,29.92,9/2/97
20204,4,49.23,2/26/98
20205,1,11.77,3/12/97
20206,1,17.9,3/12/97
20207,10,132.54,3/12/97
20207,1,17.3,3/16/97
20207,4,59.25,7/30/97
20208,1,103.99,3/12/97
20208,4,71.46,1/26/98
20209,1,15.96,3/12/97
20210,4,40.28,3/12/97
20211,1,16.9,3/12/97
20212,4,46.08,3/12/97
20212,1,11.77,4/11/97
20213,4,54.46,3/14/97
20214,4,56.4,3/12/97
20214,6,60.66,3/20/97
20214,6,69.02,4/3/97
20214,4,52.28,4/15/97
20214,8,183.42,10/12/97
20214,6,95.44,10/27/97
20214,6,82.44,10/27/97
20214,3,38.97,10/27/97
20214,4,57.96,5/25/98
20214,5,69.45,5/26/98
20215,1,11.77,3/12/97
20215,1,16.96,3/14/97
20216,1,44.97,3/12/97
20216,2,30.72,3/18/97
20217,1,26.77,3/12/97
20218,2,34.4,3/12/97
20218,1,14.96,3/23/97
20219,1,13.97,3/12/97
20219,1,13.97,7/7/97
20220,1,13.97,3/12/97
20221,1,22.99,3/12/97
20221,2,15.78,3/24/97
20221,4,36.31,4/1/97
20221,2,28.93,4/19/97
20221,1,6.79,4/20/97
20221,2,26.48,2/10/98
20221,2,28.98,2/25/98
20222,4,47.48,3/12/97
20223,2,28.74,3/12/97
20223,3,33.47,12/26/97
20224,1,19.77,3/12/97
20224,2,27.34,5/12/97
20224,1,10.49,10/6/97
20224,2,29.48,10/30/97
20224,3,39.47,2/20/98
20225,1,11.77,3/12/97
20226,1,14.96,3/12/97
20227,2,56.47,3/12/97
20228,1,6.79,3/12/97
20229,1,11.77,3/12/97
20229,2,27.33,3/29/97
20230,2,29.94,3/12/97
20231,1,9.97,3/12/97
20231,1,15.96,3/22/97
20232,1,9.98,3/13/97
20232,1,9.98,3/15/97
20232,1,9.98,3/15/97
20233,2,56.98,3/12/97
20234,2,38.75,3/13/97
20235,1,10.78,3/12/97
20235,1,5.98,6/27/97
20236,1,11.77,3/12/97
20237,5,69.45,3/12/97
20238,1,26.37,3/12/97
20238,1,19.99,3/15/97
20238,2,17.54,4/16/97
20239,1,11.77,3/12/97
20240,3,60.97,3/12/97
20240,1,22.99,4/28/97
20240,1,40.92,9/6/97
20241,1,20.97,3/12/97
20241,2,31.52,8/27/97
20241,4,38.96,9/29/97
20241,1,10.49,11/11/97
20241,2,17.98,11/13/97
20241,3,77.97,2/26/98
20241,3,100.35,3/2/98
20241,2,40.98,3/13/98
20242,7,72.68,3/12/97
20242,3,41.72,4/26/97
20242,3,44.29,5/16/97
20242,1,14.99,8/3/97
20242,1,13.99,9/22/97
20242,4,51.46,11/7/97
20242,2,24.98,1/19/98
20242,4,42.79,1/25/98
20242,4,38.38,3/14/98
20242,2,28.58,3/20/98
20242,3,26.97,4/11/98
20242,2,21.48,4/18/98
20242,2,27.37,6/5/98
20242,1,12.58,6/9/98
20242,1,14.49,6/10/98
20243,1,32.37,3/12/97
20244,1,15.36,3/12/97
20244,1,13.99,3/4/98
20245,1,14.37,3/12/97
20246,5,74.95,3/12/97
20247,1,14.37,3/12/97
20247,8,113.37,5/7/97
20247,1,15.36,5/15/97
20247,6,83.81,5/25/97
20247,6,83.81,5/30/97
20248,1,17.7,3/12/97
20248,1,12.49,6/15/98
20249,2,46.98,3/12/97
20250,4,69.96,3/12/97
20250,10,132.69,3/16/97
20250,6,86.21,3/19/97
20250,7,98.95,3/26/97
20250,14,199.74,5/31/97
20250,2,24.49,6/25/97
20250,6,102.82,7/2/97
20250,15,208.91,8/18/97
20250,9,165.41,11/2/97
20250,10,147.9,11/9/97
20250,7,113.21,3/14/98
20250,1,14.99,3/23/98
20250,2,46.48,4/18/98
20250,3,39.25,6/20/98
20250,3,40.56,6/22/98
20250,5,62.45,6/29/98
20250,3,38.74,6/30/98
20251,3,35.97,3/12/97
20252,1,0,3/12/97
20253,1,14.96,3/12/97
20253,1,14.37,3/23/97
20254,1,14.96,3/12/97
20255,1,11.77,3/12/97
20256,1,138.77,3/12/97
20257,1,14.37,3/12/97
20257,1,14.37,3/13/97
20257,3,49.93,3/20/97
20257,1,14.96,3/22/97
20258,1,15.36,3/12/97
20258,3,30.86,5/1/98
20259,1,14.39,3/22/97
20260,2,11.58,3/13/97
20261,1,14.96,3/13/97
20261,1,4.79,3/31/97
20261,1,4.79,5/6/97
20261,2,11.58,5/30/97
20261,2,9.78,6/3/97
20262,1,16.36,3/12/97
20263,2,22.54,3/12/97
20264,1,14.77,3/12/97
20264,1,14.77,4/8/97
20265,1,19.99,3/12/97
20265,14,193.85,7/30/97
20266,1,19.99,3/22/97
20267,1,12.77,3/12/97
20268,1,10.77,3/12/97
20269,1,11.77,3/12/97
20270,2,26.93,3/12/97
20271,1,20.3,3/12/97
20272,1,283.97,3/12/97
20273,1,14.37,3/25/97
20273,1,14.96,8/23/97
20274,1,11.77,3/12/97
20275,3,40.74,3/12/97
20276,1,12.49,3/12/97
20276,1,12.49,3/25/97
20276,4,52.79,6/8/97
20276,2,26.98,6/4/98
20277,3,35.31,3/12/97
20278,1,9.77,3/12/97
20279,2,28.13,3/12/97
20279,3,48.42,5/1/97
20280,1,9.97,3/12/97
20281,1,19.99,3/12/97
20282,3,52.53,3/12/97
20282,3,27.31,3/13/97
20282,1,15.36,3/28/97
20283,1,15.96,3/12/97
20284,1,10,3/12/97
20285,1,11.77,3/12/97
20285,1,9.49,12/1/97
20286,3,38.91,3/12/97
20287,1,13.97,3/12/97
20288,1,18.99,3/12/97
20289,1,19.95,3/12/97
20290,2,27.94,3/12/97
20290,1,13.97,3/15/97
20290,1,13.97,3/21/97
20290,1,60.77,5/3/97
20291,1,14.37,3/12/97
20292,1,24.99,3/12/97
20293,1,17.7,3/12/97
20294,7,78.01,3/12/97
20294,4,47.08,5/14/97
20294,4,37.28,5/20/97
20294,3,34.99,7/26/97
20294,4,35.51,8/5/97
20295,10,177.31,3/12/97
20295,6,89.97,9/1/97
20296,1,12.97,3/12/97
20297,1,13.97,3/12/97
20298,1,14.96,3/12/97
20298,1,13.97,7/25/97
20298,1,14.49,9/9/97
20298,1,14.99,9/28/97
20298,1,27.99,12/6/97
20298,2,26.87,5/10/98
20299,1,14.37,3/12/97
20300,1,16.96,3/12/97
20301,3,52.53,3/15/97
20301,2,29.98,9/23/97
20301,1,14.99,1/26/98
20301,3,37.47,2/9/98
20301,2,24.87,4/24/98
20301,1,50.99,5/8/98
20302,3,42.3,3/12/97
20303,3,61.95,3/12/97
20303,2,28.34,3/19/97
20303,6,77.62,7/2/97
20303,3,39.47,9/28/97
20303,4,64.96,1/10/98
20303,3,40.97,2/13/98
20304,1,13.97,3/12/97
20305,1,26.99,3/12/97
20306,4,77.96,3/12/97
20306,1,15.7,4/21/97
20306,1,9.99,6/7/97
20306,1,9.99,7/3/97
20306,1,32.9,8/19/97
20306,10,217.29,1/31/98
20306,2,25.48,2/2/98
20306,3,165.9,3/4/98
20306,2,24.46,3/5/98
20307,7,105.37,3/24/97
20307,9,132.11,5/2/97
20307,4,145.07,6/10/97
20307,6,98.39,8/13/97
20307,6,92.44,9/15/97
20307,5,130.95,11/12/97
20307,7,91.93,11/29/97
20307,8,168.29,3/22/98
20307,5,98.95,5/4/98
20308,1,6.77,3/12/97
20309,1,13.97,3/12/97
20309,2,23.98,12/18/97
20310,1,11.77,3/12/97
20311,1,14.79,3/12/97
20312,1,14.96,3/12/97
20313,1,4.79,3/20/97
20313,2,25.74,6/25/97
20313,1,15.36,8/13/97
20313,2,37.73,8/26/97
20313,1,16.99,1/20/98
20314,2,29.95,3/12/97
20314,1,13.97,3/23/97
20315,1,13.99,3/12/97
20316,2,130.36,3/12/97
20316,3,43.13,4/8/97
20316,2,28.93,6/7/97
20316,1,14.96,8/9/97
20316,2,29.92,8/27/97
20316,2,28.98,11/1/97
20316,4,54.96,11/22/97
20316,2,29.98,11/25/97
20316,4,51.46,11/26/97
20316,3,41.97,11/26/97
20316,3,41.97,11/27/97
20316,3,32.47,12/15/97
20316,5,57.45,12/17/97
20316,2,22.98,12/19/97
20316,4,50.96,1/4/98
20316,3,27.47,1/19/98
20316,4,53.96,1/20/98
20316,5,58.34,3/27/98
20316,3,42.47,4/5/98
20316,7,72.43,4/10/98
20316,8,104.92,4/10/98
20316,9,134.91,4/11/98
20316,4,65.46,4/12/98
20316,2,29.48,4/12/98
20316,3,62.97,4/13/98
20316,3,41.97,4/13/98
20316,6,77.31,4/17/98
20316,4,107.96,4/26/98
20316,2,20.98,4/27/98
20316,2,28.48,4/29/98
20316,2,30.98,5/4/98
20316,2,27.98,5/15/98
20316,1,9.99,5/30/98
20316,1,12.99,6/8/98
20316,1,15.99,6/22/98
20317,1,14.96,3/12/97
20317,1,14.96,3/20/97
20317,1,14.37,5/24/97
20317,1,9.79,8/2/97
20317,1,15.49,12/5/97
20317,3,33.47,12/7/97
20317,1,14.49,12/17/97
20317,2,25.98,1/2/98
20317,1,12.99,1/2/98
20317,1,13.99,1/7/98
20317,1,12.99,1/13/98
20317,1,14.99,1/17/98
20317,2,27.41,2/16/98
20317,1,28.49,3/2/98
20317,3,32.25,5/3/98
20318,1,19.99,3/12/97
20318,1,12.99,2/25/98
20318,2,22.98,3/16/98
20319,1,17.7,3/12/97
20320,3,36.51,3/12/97
20321,1,14.79,3/12/97
20322,2,27.98,3/12/97
20322,4,57.69,7/30/97
20322,1,13.99,9/17/97
20322,2,27.98,10/9/97
20323,1,13.97,3/12/97
20324,1,8.77,3/12/97
20325,1,23.97,3/12/97
20325,1,9.77,3/12/97
20326,1,11.77,3/12/97
20326,1,14.96,6/22/97
20327,1,14.96,3/12/97
20327,3,41.1,9/9/97
20328,1,14.96,3/12/97
20329,1,17.9,3/12/97
20330,1,13.97,3/12/97
20331,1,13.77,3/12/97
20332,1,5.99,3/12/97
20333,1,29.99,3/12/97
20333,1,9.97,4/13/97
20333,2,25.74,8/24/97
20333,1,13.97,8/25/97
20333,3,40.47,10/1/97
20334,2,18.95,3/12/97
20335,2,17.56,3/18/97
20336,1,20.97,3/12/97
20336,4,29.34,7/10/97
20336,1,15.36,7/19/97
20336,1,11.49,10/27/97
20337,5,137.41,3/13/97
20338,2,26.94,3/13/97
20338,1,10.77,7/17/97
20339,2,59.35,3/13/97
20339,6,130.8,4/27/97
20339,1,12.58,1/20/98
20339,1,12.99,2/8/98
20339,1,12.58,3/14/98
20340,1,15.96,3/13/97
20340,1,15.36,3/26/97
20341,1,11.77,3/13/97
20342,1,11.77,3/13/97
20342,1,14.96,5/3/97
20342,1,12.58,4/25/98
20342,1,11.49,4/25/98
20343,2,28.33,3/13/97
20343,3,40.93,4/20/97
20343,1,15.36,6/13/97
20343,1,15.36,7/17/97
20343,2,26.74,7/22/97
20343,4,47.46,10/12/97
20343,2,26.98,11/21/97
20343,4,47.46,12/1/97
20343,1,12.99,12/29/97
20343,2,23.37,5/12/98
20344,1,10.77,3/13/97
20345,19,192.79,3/13/97
20345,5,67.45,3/22/97
20345,4,66.09,6/11/97
20345,3,55.31,7/2/97
20345,2,29.98,2/25/98
20345,3,35.47,4/29/98
20346,1,19.77,3/13/97
20346,1,13.97,5/20/97
20347,1,16.7,3/13/97
20348,2,23.54,3/13/97
20349,2,19.96,3/13/97
20349,1,14.99,9/16/97
20350,1,22.77,3/13/97
20351,1,15.36,3/13/97
20352,1,9.77,3/13/97
20352,3,40.47,11/13/97
20352,1,14.49,11/20/97
20352,3,86.97,12/2/97
20352,1,14.42,1/31/98
20352,1,8.99,3/31/98
20353,1,15.36,3/13/97
20354,2,19.54,3/13/97
20354,1,21.7,8/19/97
20354,1,12.99,1/14/98
20355,2,31.76,3/13/97
20355,2,39.98,3/18/97
20356,3,53.97,3/13/97
20357,1,13.97,3/13/97
20357,3,54.53,3/18/97
20357,4,71.44,3/25/97
20357,5,90.08,3/26/97
20357,4,79.07,4/6/97
20357,4,113.07,4/14/97
20357,3,37.5,4/14/97
20358,1,28.77,3/13/97
20358,1,11.77,8/5/97
20358,1,28.99,5/12/98
20359,1,4.79,3/13/97
20360,1,6.79,3/13/97
20361,2,26.56,3/13/97
20362,2,30.48,3/13/97
20362,1,12.99,1/12/98
20362,3,40.15,3/4/98
20363,5,74.63,3/13/97
20364,5,51.87,3/13/97
20364,1,9.99,4/6/98
20365,5,54.85,3/13/97
20366,1,4.79,3/13/97
20367,1,11.97,3/13/97
20368,3,37.71,3/14/97
20368,1,11.77,3/17/97
20368,1,12.25,5/27/97
20369,1,11.77,3/13/97
20370,1,24.99,3/13/97
20370,1,32.49,3/25/98
20371,1,15.36,3/13/97
20372,3,43.72,3/14/97
20373,1,11.77,3/13/97
20373,5,81.23,4/1/97
20374,3,43.53,3/13/97
20374,1,18.77,6/18/97
20374,1,18.77,8/12/97
20374,1,14.96,8/20/97
20375,2,23.54,3/13/97
20375,1,11.77,3/15/97
20376,1,13.97,3/13/97
20376,1,13.97,4/9/97
20377,2,29.92,3/13/97
20378,1,24.77,3/13/97
20378,4,60.25,3/15/97
20379,5,74.65,3/13/97
20380,1,11.78,3/13/97
20381,1,8.77,3/13/97
20381,4,65.97,6/21/97
20382,2,54.74,3/13/97
20383,3,50.73,3/13/97
20383,2,28.73,4/11/97
20383,3,39.31,4/21/97
20383,4,60.24,8/8/97
20383,2,24.48,12/31/97
20383,1,13.99,3/16/98
20383,2,24.37,4/21/98
20383,2,33.1,5/18/98
20383,4,56.39,6/10/98
20384,3,34.91,3/13/97
20385,10,102.35,3/13/97
20386,1,13.97,3/13/97
20387,1,14.98,3/13/97
20388,3,44.29,3/13/97
20388,1,13.97,7/21/97
20388,2,24.37,6/9/98
20389,3,42.71,3/13/97
20389,1,14.96,7/15/97
20390,1,14.37,3/13/97
20390,1,19.99,6/27/97
20391,1,28.77,3/13/97
20391,2,83.33,3/25/97
20391,1,23.99,11/16/97
20391,1,69.49,11/17/97
20391,1,7.49,11/17/97
20391,2,148.98,11/22/97
20391,1,55.99,11/27/97
20391,2,28.98,12/13/97
20391,3,49.97,12/13/97
20392,1,5.78,3/13/97
20392,1,12.99,10/30/97
20392,1,12.99,11/25/97
20392,1,11.88,2/28/98
20393,1,14.37,3/13/97
20394,6,82.79,3/15/97
20395,1,10.99,3/13/97
20396,1,9.99,3/13/97
20397,1,12.49,3/13/97
20397,1,11.49,2/6/98
20398,2,30.32,3/13/97
20398,4,61.47,5/21/97
20398,2,29.87,5/27/97
20398,3,35.97,9/12/97
20398,1,11.88,6/11/98
20399,2,20.74,3/13/97
20400,2,37.98,3/13/97
20400,1,20.99,3/17/97
20400,5,71.05,5/21/97
20400,3,53.64,7/7/97
20400,4,55.46,10/6/97
20400,4,74.96,10/16/97
20400,5,68.45,1/7/98
20400,4,54.46,3/6/98
20400,5,57.45,3/18/98
20400,2,26.57,5/12/98
20401,1,11.77,3/13/97
20402,2,23.56,3/13/97
20402,2,25.57,5/21/97
20402,2,17.96,8/8/97
20402,2,23.73,9/3/97
20402,2,30.48,11/6/97
20402,1,15.49,3/17/98
20402,2,17.48,4/17/98
20403,1,10.77,3/13/97
20404,2,18.75,3/13/97
20404,2,30.13,5/19/97
20404,1,46.77,8/14/97
20404,1,26.49,3/19/98
20404,3,40.94,6/2/98
20405,2,29.98,3/13/97
20406,2,26.14,3/13/97
20407,1,23.99,3/13/97
20408,1,12.49,3/13/97
20409,1,14.79,3/13/97
20410,2,29.8,3/13/97
20410,2,38.93,3/13/97
20410,1,16.36,7/23/97
20410,1,11.77,8/1/97
20410,2,20.98,9/15/97
20410,2,27.98,9/25/97
20410,1,15.49,11/8/97
20410,2,24.48,12/12/97
20410,1,16.49,12/29/97
20410,1,11.49,3/5/98
20410,4,85.55,4/5/98
20410,2,19.98,4/5/98
20411,5,36.83,3/14/97
20411,1,19.99,3/20/97
20411,2,34.38,3/31/97
20411,4,25.14,7/10/97
20411,2,26.73,8/13/97
20411,2,25.98,11/23/97
20411,3,16.47,1/29/98
20411,1,32.49,3/24/98
20411,1,15.49,3/31/98
20411,1,12.99,6/19/98
20412,1,27.99,3/13/97
20412,1,13.97,4/20/97
20412,2,26.22,5/11/97
20412,1,12.99,1/28/98
20412,1,12.99,1/28/98
20412,1,13.99,3/28/98
20412,2,24.98,6/14/98
20413,4,52.88,3/13/97
20413,3,35.51,6/22/97
20413,2,71.54,6/26/97
20413,1,35.77,7/6/97
20413,2,27.74,8/4/97
20413,1,11.49,12/1/97
20414,1,20.99,3/13/97
20415,1,11.77,3/13/97
20415,1,9.98,3/30/97
20415,1,9.98,5/14/97
20416,1,12.97,3/13/97
20416,2,26.14,4/20/97
20417,2,26.73,3/14/97
20418,1,11.77,3/13/97
20418,2,23.54,3/13/97
20419,1,15.36,3/13/97
20420,4,61.04,3/13/97
20420,5,67.64,7/18/97
20420,4,54.68,8/14/97
20420,6,75.94,10/2/97
20420,5,75.95,11/12/97
20420,7,106.93,1/21/98
20420,5,70.95,3/22/98
20420,5,63.95,5/24/98
20420,4,151.95,5/31/98
20420,2,275.98,6/13/98
20420,3,37.47,6/27/98
20421,1,14.96,3/13/97
20422,1,14.96,3/13/97
20422,3,48.96,5/19/97
20422,2,38.98,11/24/97
20422,5,73.45,1/8/98
20422,4,67.46,1/26/98
20422,4,44.96,3/15/98
20422,4,43.46,6/2/98
20422,1,17.99,6/17/98
20423,1,15.36,3/13/97
20424,1,12.49,3/13/97
20425,2,41.13,3/13/97
20425,6,92.22,6/6/97
20425,5,90.85,6/20/97
20425,2,21.14,6/25/97
20425,4,79.08,6/30/97
20425,4,54.96,2/28/98
20425,2,22.98,4/14/98
20425,5,61.45,4/20/98
20426,1,19.99,3/13/97
20426,1,14.37,6/9/97
20426,1,15.49,12/6/97
20427,3,37.49,3/13/97
20428,2,26.73,3/13/97
20429,3,34.33,3/13/97
20429,1,12.97,3/14/97
20430,1,17.3,3/13/97
20431,6,93.4,3/13/97
20432,2,21.75,3/13/97
20433,1,12.49,3/13/97
20434,1,11.77,3/13/97
20435,1,12.97,3/13/97
20435,1,11.77,4/29/97
20436,2,20.75,3/13/97
20437,1,13.77,3/13/97
20437,2,25.93,6/15/97
20437,2,21.95,8/17/97
20437,1,7.49,12/13/97
20437,1,13.99,12/23/97
20438,2,32.32,3/13/97
20438,1,12.99,5/15/98
20439,1,42.77,3/13/97
20440,4,63.64,3/13/97
20441,1,11.77,3/13/97
20441,3,38.51,4/21/97
20441,2,21.74,7/26/97
20441,1,11.77,8/16/97
20441,2,18.48,9/29/97
20441,3,47.47,1/5/98
20441,4,49.96,3/6/98
20441,4,44.35,3/21/98
20442,2,29.13,3/13/97
20443,1,19.97,3/13/97
20443,2,36.48,4/5/97
20443,2,26.34,8/4/97
20443,1,15.3,8/29/97
20443,1,17.7,9/4/97
20443,1,12.49,10/15/97
20444,1,13.97,3/17/97
20444,2,25.98,11/23/97
20444,2,29.98,5/27/98
20445,1,11.77,3/13/97
20446,1,11.77,3/13/97
20447,1,103.99,3/13/97
20448,1,29.97,3/13/97
20449,3,42.83,3/13/97
20449,4,46.47,5/20/97
20449,1,9.49,9/19/97
20450,1,59.99,3/13/97
20451,1,9.99,3/13/97
20452,4,54.93,3/14/97
20453,1,12.49,3/13/97
20453,1,12.25,5/9/97
20453,3,44.88,5/16/97
20453,1,14.96,5/19/97
20453,4,58.09,8/27/97
20453,2,35.98,10/9/97
20453,1,19.49,11/3/97
20453,2,18.98,12/3/97
20453,2,16.98,1/19/98
20454,1,20.99,3/13/97
20454,1,6.77,5/17/97
20454,1,16.65,6/2/97
20454,1,13.97,8/24/97
20454,3,37.65,3/28/98
20454,3,36.97,6/14/98
20455,1,24.99,3/13/97
20455,1,12.49,1/12/98
20455,1,23.99,3/6/98
20456,1,14.96,3/13/97
20457,2,41.69,3/13/97
20457,1,17.3,6/30/97
20458,1,9.99,3/13/97
20458,1,19.99,3/13/97
20459,1,20.99,3/13/97
20460,1,6.79,3/13/97
20460,1,14.96,3/13/97
20461,1,11.77,3/13/97
20462,1,44.77,3/13/97
20462,1,11.77,6/30/97
20462,1,11.49,12/16/97
20462,1,14.49,3/12/98
20463,2,25.54,3/13/97
20463,1,11.77,3/25/97
20463,1,18.76,3/27/97
20464,5,71.63,3/13/97
20464,4,54.46,11/10/97
20465,3,68.31,3/13/97
20466,1,3.99,3/13/97
20467,2,26.14,3/13/97
20468,1,4.79,3/13/97
20469,1,14.99,3/13/97
20469,1,11.77,6/24/97
