Id,donate_00,donate_01,donate_02,donate_03,donate_04,donate_05,donate_06,donate_07,donate_08,donate_09,donate_10,donate_11
108288,1,1,1,0,0,0,0,0,0,0,0,0
108289,1,1,1,0,0,0,1,0,0,0,0,0
108290,1,0,1,0,0,0,0,0,0,0,1,0
108291,1,1,0,0,0,0,0,0,0,0,0,0
108292,1,0,0,0,0,0,0,0,0,0,0,0
108293,1,0,0,0,0,1,0,0,0,0,0,0
108294,1,1,1,0,0,0,0,0,0,0,0,0
108295,1,0,0,0,0,0,0,0,0,0,0,0
108296,1,1,1,1,1,0,0,0,0,0,0,0
108297,1,0,1,0,0,0,1,0,0,0,0,0
108298,1,1,1,1,0,0,0,0,0,0,0,0
108299,1,1,1,1,1,1,1,1,1,1,1,1
108300,1,1,1,0,0,0,0,0,0,0,0,0
108301,1,1,0,0,0,0,0,0,0,0,0,0
108302,1,0,0,0,0,0,0,0,0,0,0,0
108303,1,1,1,0,1,1,0,0,0,0,0,0
108304,1,0,0,0,0,1,1,0,0,0,0,0
108305,1,1,1,1,1,1,1,1,1,1,1,0
108306,1,1,1,1,1,1,1,0,0,1,0,0
108307,1,1,0,0,1,0,0,0,0,0,0,0
108308,1,1,0,0,0,0,0,0,0,0,0,0
108309,1,1,1,1,1,1,1,1,1,1,1,1
108310,1,0,1,1,1,1,0,0,1,1,0,1
108311,1,1,1,1,1,1,1,1,1,1,1,1
108312,1,1,1,1,1,1,1,1,1,1,1,1
108313,1,0,0,0,0,1,1,1,0,1,0,0
108314,1,0,0,0,0,0,0,0,0,0,0,0
108315,1,0,0,0,0,0,0,0,0,0,0,0
108316,1,1,1,1,0,0,0,0,0,0,0,0
108317,1,0,1,0,1,0,0,0,1,1,0,1
108318,1,1,0,0,1,0,0,0,0,0,0,0
108319,1,1,0,0,0,0,0,0,0,0,0,0
108320,1,0,1,0,0,0,0,1,1,0,0,0
108321,1,0,1,0,0,0,0,0,0,0,0,0
108322,1,1,1,1,1,1,1,1,1,1,1,1
108323,1,1,1,0,0,0,0,1,1,1,1,1
108324,1,0,1,1,1,1,1,0,1,1,1,1
108325,1,0,0,1,0,0,0,1,1,1,1,1
108326,1,1,1,0,0,0,0,0,0,0,0,0
108327,1,0,1,1,0,0,0,0,0,0,0,0
108328,1,1,1,1,0,0,0,0,1,0,1,0
108329,1,0,0,0,0,0,0,0,0,0,0,0
108330,1,1,0,0,0,0,0,0,0,0,0,0
108331,1,1,0,0,0,0,0,0,0,0,0,0
108332,1,1,0,1,1,1,1,1,1,1,1,1
108333,1,0,0,0,0,0,0,0,0,0,0,0
108334,1,1,1,1,0,0,0,0,0,0,0,0
108335,1,1,0,0,0,0,0,0,0,0,0,0
108336,1,0,0,0,0,0,0,1,0,0,0,0
108337,1,1,1,0,0,0,0,0,0,0,0,0
108338,1,1,0,1,1,0,0,1,1,1,1,1
108339,1,0,0,0,0,0,0,0,0,0,0,0
108340,1,0,0,0,0,0,0,0,0,0,0,0
108341,1,1,1,1,1,1,1,1,1,1,1,1
108342,1,1,1,1,0,1,1,0,0,0,0,0
108343,1,0,0,0,0,0,0,0,0,0,0,0
108344,1,1,0,1,0,1,0,0,0,0,0,0
108345,1,1,0,1,0,0,1,0,1,1,1,1
108346,1,0,0,0,0,0,0,0,0,0,0,0
108347,1,0,0,0,0,0,1,1,1,0,0,0
108348,1,1,1,1,1,0,0,0,0,0,0,0
108349,1,1,0,0,1,0,1,1,0,1,1,0
108350,1,0,1,0,0,0,0,0,0,0,1,0
108351,1,0,0,0,0,0,0,0,0,0,0,0
108352,1,0,0,0,0,0,0,0,0,0,0,0
108353,1,0,1,1,0,1,0,0,1,1,0,0
108354,1,1,1,0,0,0,0,0,0,0,0,0
108355,1,1,1,0,1,0,0,1,1,0,0,0
108356,1,0,0,0,0,1,0,0,0,0,0,0
108357,1,1,1,1,0,0,0,0,1,0,0,0
108358,1,0,0,0,0,0,0,0,0,0,0,0
108359,1,1,1,1,1,1,1,1,1,1,1,1
108360,1,0,0,1,0,1,1,1,1,0,1,0
108361,1,0,0,0,0,0,0,0,0,0,0,0
108362,1,1,1,1,1,0,0,0,0,0,0,0
108363,1,0,0,0,0,0,0,0,0,0,0,0
108364,1,1,1,1,0,0,0,0,0,0,0,0
108365,1,1,0,0,1,0,0,0,0,0,0,0
108366,1,1,0,0,0,0,0,1,0,0,0,0
108367,1,0,0,0,0,0,0,0,0,0,0,0
108368,1,1,1,0,0,0,0,0,0,1,0,0
108369,1,0,1,0,1,0,0,0,0,0,0,0
108370,1,0,0,0,1,1,0,0,0,0,0,0
108371,1,0,0,0,0,0,0,0,0,0,0,0
108372,1,1,0,0,0,0,0,0,0,0,0,0
108373,1,1,1,1,1,1,0,1,0,1,0,1
108374,1,0,0,0,0,0,0,0,0,0,0,0
108375,1,0,0,0,0,0,0,0,0,0,0,0
108376,1,0,0,0,0,0,0,0,0,0,0,0
108377,1,1,0,0,0,0,0,0,0,0,0,0
108378,1,1,1,0,1,1,0,1,0,1,1,1
108379,1,0,0,0,0,0,0,0,0,0,0,0
108380,1,0,1,0,0,0,0,0,0,0,0,0
108381,1,0,0,0,0,0,0,0,0,0,0,0
108382,1,0,0,0,0,0,0,0,0,0,0,0
108383,1,0,1,1,1,1,1,1,0,1,1,1
108384,1,1,1,1,1,0,0,1,0,0,0,0
108385,1,0,0,0,0,0,0,0,0,0,0,0
108386,1,1,1,1,1,1,1,1,1,1,1,0
108387,1,0,0,0,0,0,0,0,0,0,0,0
108388,1,0,1,1,0,0,0,0,0,0,0,0
108389,1,1,0,0,0,0,0,0,0,0,0,0
108390,1,0,0,0,0,0,0,0,0,0,0,0
108391,1,0,0,0,0,0,0,0,0,0,0,0
108392,1,1,0,0,0,0,0,0,0,0,0,0
108393,1,1,1,0,0,1,1,0,1,0,1,1
108394,1,1,0,0,0,0,0,1,1,1,1,1
108395,1,0,0,0,0,0,0,0,0,0,0,0
108396,1,1,1,1,1,1,1,0,0,0,0,0
108397,1,0,1,0,0,0,0,0,0,0,0,0
108398,1,0,0,0,0,0,0,0,0,0,0,0
108399,1,0,0,0,0,0,0,0,0,0,0,0
108400,1,1,0,1,0,0,1,1,1,1,0,0
108401,1,0,0,0,0,0,0,0,0,0,0,0
108402,1,1,1,0,1,0,0,1,1,1,1,0
108403,1,1,1,1,1,1,1,0,0,0,0,0
108404,1,1,1,1,1,1,0,0,0,0,1,0
108405,1,1,1,0,1,0,1,1,1,1,1,1
108406,1,1,0,0,0,0,1,1,1,1,1,1
108407,1,1,1,1,1,1,1,1,1,0,0,0
108408,1,0,1,0,0,0,0,1,1,0,0,0
108409,1,0,1,1,1,1,0,1,1,0,0,0
108410,1,1,0,0,0,0,0,0,0,0,0,0
108411,1,1,0,1,0,1,1,0,1,0,0,0
108412,1,0,0,0,0,0,0,1,0,0,1,1
108413,1,0,0,0,0,0,0,0,0,0,0,0
108414,1,1,1,1,1,0,1,1,1,1,1,1
108415,1,0,0,0,0,1,0,0,0,0,0,0
108416,1,1,1,0,0,0,0,0,0,0,0,0
108417,1,0,0,0,0,0,0,1,0,0,0,0
108418,1,1,0,0,0,0,0,0,0,0,0,0
108419,1,0,0,0,0,0,0,0,0,0,0,0
108420,1,0,0,1,0,0,1,0,1,0,1,0
108421,1,1,0,0,0,0,0,0,0,0,0,0
108422,1,0,1,1,0,0,0,0,0,0,0,0
108423,1,1,1,1,0,0,0,0,0,0,0,0
108424,1,1,1,1,1,0,1,1,1,0,0,1
108425,1,1,1,1,1,1,0,0,1,1,1,1
108426,1,1,1,1,1,1,1,1,1,1,1,1
108427,1,1,1,1,1,0,1,1,0,1,0,1
108428,1,1,1,0,1,0,0,0,0,0,0,0
108429,1,1,1,1,0,0,0,0,0,0,0,0
108430,1,0,0,0,0,0,0,0,0,0,0,0
108431,1,1,1,0,0,0,0,0,0,0,0,0
108432,1,0,0,1,1,1,1,1,1,0,0,0
108433,1,1,1,1,1,1,1,1,1,1,1,1
108434,1,1,0,1,0,0,0,0,0,0,0,0
108435,1,1,0,0,0,0,0,0,0,0,0,0
108436,1,1,0,0,1,0,0,0,0,0,0,0
108437,1,0,0,0,0,0,0,0,0,0,0,0
108438,1,0,0,0,0,0,0,0,0,1,1,1
108439,1,1,1,0,0,1,1,0,0,0,1,0
108440,1,1,1,1,1,1,1,1,1,0,0,1
108441,1,0,0,0,0,0,0,0,0,0,0,0
108442,1,1,0,0,0,0,0,0,0,0,0,0
108443,1,0,1,1,1,1,1,1,1,1,1,1
108444,1,1,0,0,0,1,1,0,1,1,1,1
108445,1,0,0,0,0,0,0,0,0,0,0,0
108446,1,0,0,0,0,0,0,0,0,0,0,0
108447,1,0,0,0,0,0,0,0,0,0,1,0
108448,1,1,1,0,1,0,0,0,0,0,0,0
108449,1,0,0,0,0,0,0,0,0,0,0,0
108450,1,1,0,0,1,0,0,0,0,0,0,0
108451,1,0,0,0,0,0,0,0,0,0,0,0
108452,1,0,1,1,0,0,0,0,0,0,0,0
108453,1,0,0,1,1,1,1,1,1,1,0,0
108454,1,1,1,1,0,1,1,0,1,1,1,1
108455,1,0,0,0,0,0,0,0,0,0,0,0
108456,1,1,0,1,0,0,0,0,0,0,1,0
108457,1,0,0,0,0,1,1,0,0,0,0,0
108458,1,1,1,0,0,1,1,1,1,0,0,0
108459,1,0,0,0,0,0,0,0,0,0,0,0
108460,1,1,0,1,1,0,0,0,0,0,0,0
108461,1,0,0,0,0,0,0,0,0,0,0,0
108462,1,0,0,0,0,0,0,0,0,0,0,0
108463,1,1,1,0,1,1,1,0,0,0,0,0
108464,1,0,1,1,1,1,1,0,0,1,0,0
108465,1,0,0,0,0,0,0,0,0,0,0,0
108466,1,0,0,0,0,0,0,0,0,0,0,0
108467,1,0,0,0,0,0,0,0,0,0,0,0
108468,1,1,0,0,0,1,1,1,0,0,0,0
108469,1,1,0,0,1,1,0,0,0,0,0,0
108470,1,0,1,0,0,0,0,0,0,0,0,0
108471,1,0,0,0,0,0,0,0,0,0,0,0
108472,1,1,0,0,0,0,0,0,0,0,0,0
108473,1,1,0,0,0,0,0,0,0,0,0,0
108474,1,0,0,0,1,1,1,1,1,1,1,0
108475,1,1,1,0,0,0,0,0,0,0,0,0
108476,1,1,1,1,1,1,1,1,1,0,0,0
108477,1,1,1,1,1,1,1,1,1,1,1,1
108478,1,0,0,0,0,0,0,0,0,0,0,0
108479,1,1,1,1,1,1,1,1,1,1,1,0
108480,1,1,1,1,1,1,1,1,1,1,1,0
108481,1,1,0,0,0,0,0,0,0,0,0,0
108482,1,0,0,0,0,0,0,0,0,0,0,0
108483,1,0,0,0,0,0,0,0,0,0,0,0
108484,1,0,0,0,0,0,0,0,0,0,0,0
108485,1,1,1,0,0,0,0,0,0,0,0,0
108486,1,0,0,0,0,0,0,0,0,0,0,0
108487,1,0,0,0,0,0,0,0,0,0,0,0
108488,1,1,1,1,1,1,0,0,0,0,0,0
108489,1,1,1,0,0,0,0,0,0,0,0,0
108490,1,0,0,0,0,0,0,0,0,0,0,0
108491,1,1,0,0,0,0,0,0,0,0,0,0
108492,1,0,0,0,0,0,0,0,0,0,0,0
108493,1,0,0,0,0,0,0,0,0,0,0,0
108494,1,1,1,1,0,1,0,0,1,0,0,0
108495,1,0,0,0,0,0,0,0,0,0,0,0
108496,1,1,1,1,1,0,1,1,1,0,0,0
108497,1,0,0,0,1,0,1,0,1,0,0,0
108498,1,1,1,0,0,0,0,0,0,0,0,0
108499,1,1,1,1,1,1,1,1,1,1,1,1
108500,1,1,1,1,1,1,1,1,0,0,0,0
108501,1,0,0,0,0,0,0,0,0,0,0,0
108502,1,0,0,0,0,0,0,0,0,0,0,0
108503,1,0,0,0,0,0,0,0,0,0,0,0
108504,1,1,1,1,1,0,1,1,1,1,1,1
108505,1,0,0,0,0,0,0,0,0,0,0,0
108506,1,1,1,1,1,1,1,1,1,1,1,1
108507,1,1,1,1,1,1,1,1,1,1,1,1
108508,1,1,1,1,1,1,1,1,1,1,1,0
108509,1,1,1,1,1,1,1,1,1,1,1,1
108510,1,1,1,0,0,0,0,1,0,1,0,1
108511,1,1,1,1,0,0,1,0,1,1,0,1
108512,1,0,0,0,0,0,0,0,0,0,0,0
108513,1,1,1,0,1,1,0,0,0,0,0,0
108514,1,1,1,1,1,1,1,0,1,1,1,1
108515,1,1,1,1,1,1,0,1,1,1,1,1
108516,1,0,0,0,0,0,0,0,0,0,0,0
108517,1,0,0,0,0,0,0,0,0,0,0,0
108518,1,1,1,1,1,1,1,1,1,1,1,1
108519,1,0,0,0,0,0,0,0,0,0,0,0
108520,1,1,1,1,0,0,0,1,0,0,1,0
108521,1,0,0,0,0,0,0,0,0,0,0,0
108522,1,1,1,1,1,1,0,0,0,0,0,0
108523,1,0,1,1,0,0,1,0,0,0,0,1
108524,1,0,1,0,0,0,0,0,0,0,0,0
108525,1,1,1,1,1,1,0,0,0,0,1,0
108526,1,1,1,1,0,0,0,0,0,0,0,0
108527,1,1,1,1,1,1,1,1,1,1,0,1
108528,1,0,0,0,0,0,0,0,0,0,0,0
108529,1,0,0,0,0,0,0,0,0,0,0,0
108530,1,0,0,1,1,0,0,0,0,0,0,0
108531,1,1,1,1,1,1,1,1,1,1,1,1
108532,1,0,0,0,0,1,0,0,0,1,1,0
108533,1,0,0,1,0,0,0,0,0,0,0,0
108534,1,1,1,1,0,1,0,0,0,0,0,0
108535,1,0,0,0,0,0,0,0,0,0,0,0
108536,1,0,0,0,0,0,0,0,0,0,0,0
108537,1,0,1,0,0,0,1,0,1,1,0,1
108538,1,1,0,0,0,0,0,0,0,0,0,0
108539,1,0,0,0,0,0,0,0,0,0,0,0
108540,1,1,1,0,0,0,1,0,1,0,0,0
108541,1,1,1,1,1,0,1,0,1,0,1,1
108542,1,0,0,0,0,0,0,0,0,0,0,0
108543,1,0,0,0,0,0,0,0,0,0,0,0
108544,1,0,1,0,1,0,1,0,0,0,0,0
108545,1,1,0,0,0,0,0,0,0,0,0,0
108546,1,1,0,0,0,0,0,0,0,0,0,0
108547,1,1,1,1,1,1,1,1,1,1,1,0
108548,1,1,1,1,1,1,0,0,0,0,1,1
108549,1,1,0,0,0,0,0,0,0,0,0,0
108550,1,0,0,1,0,1,0,0,0,0,0,0
108551,1,0,0,0,0,0,0,0,0,0,0,0
108552,1,0,0,0,0,0,0,0,0,0,0,0
108553,1,0,0,0,0,0,0,0,0,0,0,0
108554,1,1,1,1,1,1,1,1,1,0,1,0
108555,1,1,1,0,0,1,0,0,0,0,0,0
108556,1,1,1,0,0,0,0,0,0,0,0,0
108557,1,1,1,0,1,1,0,1,1,1,1,1
108558,1,1,1,1,1,1,1,1,1,1,1,1
108559,1,1,1,0,0,0,0,0,1,0,0,0
108560,1,1,0,1,0,1,1,0,0,1,1,0
108561,1,0,1,1,0,1,0,1,0,0,1,0
108562,1,1,1,1,1,1,1,1,1,1,1,1
108563,1,0,0,0,0,0,0,0,0,0,0,0
108564,1,0,0,0,0,0,0,0,0,0,0,0
108565,1,0,0,0,0,0,0,0,0,0,0,0
108566,1,1,1,1,1,1,1,1,0,0,0,0
108567,1,1,1,1,1,0,0,0,0,0,0,0
108568,1,1,1,1,1,1,1,1,1,0,1,1
108569,1,1,0,1,1,0,1,1,1,1,1,1
108570,1,1,0,1,1,1,1,0,1,1,1,0
108571,1,0,1,1,1,1,1,1,1,1,1,0
108572,1,0,0,0,0,0,0,0,0,0,0,0
108573,1,0,1,0,0,0,0,0,0,0,0,0
108574,1,1,0,0,0,0,0,0,0,0,0,0
108575,1,1,0,1,0,1,1,0,0,0,0,0
108576,1,1,1,1,1,0,0,0,0,0,0,0
108577,1,0,1,1,1,1,1,1,1,1,1,1
108578,1,1,1,0,0,0,0,0,0,0,0,0
108579,1,1,0,0,0,0,0,0,0,0,0,0
108580,1,0,0,0,0,0,0,0,0,0,0,0
108581,1,0,0,0,0,0,0,0,0,0,0,0
108582,1,1,1,1,0,1,0,0,0,0,0,0
108583,1,0,0,0,0,0,0,0,0,0,0,0
108584,1,1,1,1,0,0,1,1,1,1,1,0
108585,1,1,1,0,0,0,0,0,0,0,0,0
108586,1,0,0,0,0,0,0,0,0,0,0,0
108587,1,0,0,0,0,0,0,0,0,0,0,0
108588,1,1,1,1,1,1,1,1,1,1,1,1
108589,1,1,1,0,1,1,1,1,1,1,1,0
108590,1,1,0,0,0,0,0,0,0,0,0,0
108591,1,0,1,0,0,0,0,0,0,0,0,0
108592,1,1,1,1,1,1,1,1,1,1,1,1
108593,1,1,1,1,1,1,1,1,1,1,1,1
108594,1,0,0,1,0,0,0,0,0,0,0,0
108595,1,0,0,0,0,1,0,1,1,0,0,0
108596,1,0,0,0,0,0,0,0,0,0,0,0
108597,1,1,1,0,0,0,0,0,0,0,0,0
108598,1,1,1,1,1,1,1,1,1,1,1,0
108599,1,0,0,0,0,0,0,0,0,0,0,0
108600,1,1,1,0,1,1,1,1,0,1,0,0
108601,1,0,0,0,0,0,0,0,0,0,0,0
108602,1,1,1,0,0,0,0,0,0,0,0,0
108603,1,0,0,1,0,0,0,0,0,0,0,0
108604,1,1,1,1,0,1,1,0,1,0,0,0
108605,1,1,1,1,1,1,1,1,0,0,0,0
108606,1,1,0,0,0,0,0,0,0,0,0,0
108607,1,1,1,1,1,1,1,1,1,1,1,1
108608,1,1,1,0,0,0,0,0,0,0,1,1
108609,1,0,0,1,0,0,0,0,0,0,0,0
108610,1,1,1,1,1,1,1,1,1,1,1,0
108611,1,0,1,1,1,1,1,1,1,0,0,0
108612,1,1,1,1,1,1,0,0,0,1,0,1
108613,1,1,0,0,1,0,0,1,1,0,0,0
108614,1,1,1,0,0,0,0,0,0,0,0,0
108615,1,0,0,0,0,0,1,0,0,0,0,0
108616,1,0,0,0,0,0,0,0,1,0,0,1
108617,1,1,1,0,0,0,0,0,0,0,0,0
108618,1,0,0,0,0,0,0,0,0,0,0,0
108619,1,0,0,0,0,0,0,0,0,0,0,0
108620,1,1,1,0,0,0,0,0,0,0,1,0
108621,1,0,0,0,0,0,0,0,0,0,0,0
108622,1,1,1,0,0,0,0,1,0,1,1,0
108623,1,0,0,0,0,0,0,0,0,0,0,0
108624,1,1,0,1,0,0,0,0,0,0,0,0
108625,1,1,0,1,1,1,1,1,1,1,1,1
108626,1,1,1,1,1,1,1,1,1,1,1,1
108627,1,1,1,0,0,0,0,0,0,0,0,0
108628,1,1,1,1,1,0,0,0,0,0,0,0
108629,1,0,0,0,0,0,0,0,0,0,0,0
108630,1,0,0,0,0,0,0,0,0,0,0,0
108631,1,1,1,0,1,0,0,1,0,0,0,0
108632,1,0,0,0,0,0,0,0,0,0,0,0
108633,1,0,0,0,1,0,0,0,0,0,0,0
108634,1,1,1,1,1,1,1,1,1,1,1,1
108635,1,1,1,1,0,0,0,0,0,0,0,0
108636,1,0,0,0,0,0,0,0,0,0,0,0
108637,1,0,0,0,0,0,0,0,0,0,0,0
108638,1,1,1,0,0,0,0,0,0,0,0,0
108639,1,0,0,0,0,1,1,0,0,0,0,0
108640,1,1,1,0,0,0,0,0,0,0,0,0
108641,1,1,0,0,0,0,0,0,0,0,0,0
108642,1,0,1,1,1,1,1,1,1,0,0,0
108643,1,0,0,0,0,0,0,0,0,0,0,0
108644,1,0,0,0,0,0,0,0,0,0,0,0
108645,1,0,0,0,0,1,0,1,1,1,1,1
108646,1,1,0,0,0,1,0,0,0,0,0,0
108647,1,1,1,0,0,0,0,0,0,0,0,0
108648,1,0,0,1,1,0,1,1,1,1,1,1
108649,1,0,1,0,1,1,1,1,1,1,1,0
108650,1,1,1,1,0,1,1,1,1,1,1,1
108651,1,1,0,0,0,0,0,0,0,0,0,0
108652,1,0,0,0,0,0,0,0,0,0,0,0
108653,1,0,0,0,0,1,1,0,1,1,0,0
108654,1,0,0,0,0,0,0,0,0,0,0,0
108655,1,0,0,0,0,0,0,0,1,1,0,0
108656,1,1,1,0,1,1,1,1,1,1,0,1
108657,1,1,0,0,0,0,0,0,0,0,0,0
108658,1,1,0,1,1,1,1,1,1,1,1,0
108659,1,0,0,0,0,0,0,0,0,0,0,0
108660,1,1,0,0,0,0,0,0,0,0,0,0
108661,1,0,0,0,0,0,0,0,0,0,0,0
108662,1,0,0,0,0,0,0,0,0,0,0,0
108663,1,0,0,0,0,0,0,0,0,0,0,0
108664,1,0,0,1,0,1,0,1,0,1,0,1
108665,1,1,0,0,0,0,1,0,0,0,0,0
108666,1,0,0,0,0,0,0,0,0,0,0,0
108667,1,1,1,1,0,0,0,0,1,1,0,0
108668,1,0,0,0,0,1,1,0,1,1,1,1
108669,1,1,1,1,1,1,1,1,0,0,0,0
108670,1,0,0,0,0,1,0,0,0,0,0,0
108671,1,0,0,0,0,0,0,0,0,0,0,0
108672,1,0,0,0,0,0,0,0,0,1,0,0
108673,1,0,0,0,0,0,0,0,0,0,0,0
108674,1,1,1,1,1,1,1,1,1,1,1,1
108675,1,1,1,0,0,0,0,1,1,1,1,1
108676,1,1,0,1,0,0,0,0,0,1,0,0
108677,1,0,0,1,1,0,1,1,1,1,1,0
108678,1,1,1,1,0,1,1,1,1,0,0,0
108679,1,1,1,0,1,1,1,1,1,1,1,1
108680,1,1,1,0,1,0,0,1,0,0,0,0
108681,1,1,1,0,1,0,0,0,0,0,0,0
108682,1,0,0,1,1,1,1,0,0,1,1,0
108683,1,1,1,1,1,1,1,1,1,1,1,1
108684,1,0,0,0,0,0,0,0,0,0,0,0
108685,1,1,1,1,1,1,1,1,1,1,1,1
108686,1,0,0,1,0,0,0,0,0,0,0,0
108687,1,1,1,0,0,1,1,1,0,0,0,0
108688,1,1,1,1,1,1,1,1,1,1,1,1
108689,1,1,1,1,1,0,0,1,0,0,0,0
108690,1,0,0,0,0,0,0,0,0,0,0,0
108691,1,1,1,1,0,0,1,0,0,0,0,1
108692,1,0,0,1,1,0,0,0,1,0,0,0
108693,1,0,0,1,0,0,0,0,0,0,0,0
108694,1,1,1,0,0,0,0,0,0,1,0,0
108695,1,1,1,0,0,0,0,0,0,0,0,0
108696,1,1,0,0,1,1,1,1,1,1,0,0
108697,1,1,1,1,1,1,1,1,0,0,0,0
108698,1,1,1,1,0,1,1,1,1,1,1,0
108699,1,0,0,0,0,0,0,0,0,0,0,0
108700,1,1,1,1,1,0,0,0,0,0,0,0
108701,1,1,1,1,0,1,0,1,0,1,1,0
108702,1,1,1,1,1,1,1,1,1,1,1,0
108703,1,1,1,1,1,1,1,1,1,1,0,0
108704,1,0,1,0,0,1,1,1,1,0,1,0
108705,1,1,1,1,1,1,1,1,0,1,1,0
108706,1,1,0,0,0,1,1,1,1,1,1,0
108707,1,0,0,0,0,0,0,0,0,0,1,0
108708,1,1,0,0,0,0,0,1,1,1,1,1
108709,1,1,1,1,1,0,0,0,0,0,0,0
108710,1,0,1,1,1,0,1,0,1,0,0,0
108711,1,0,0,0,0,0,0,1,0,0,0,0
108712,1,1,1,1,1,0,0,1,1,1,0,1
108713,1,1,0,0,0,1,1,1,1,1,0,0
108714,1,1,1,0,0,1,1,1,1,1,1,1
108715,1,1,0,0,0,0,0,0,0,0,0,0
108716,1,1,1,0,0,1,0,0,0,0,0,0
108717,1,1,1,1,0,0,0,1,0,0,1,0
108718,1,0,0,0,0,0,0,0,0,0,0,0
108719,1,0,1,1,1,1,1,1,1,1,1,1
108720,1,1,1,1,1,1,1,0,1,1,1,0
108721,1,0,0,0,0,0,0,0,0,0,0,0
108722,1,1,0,1,1,0,0,0,0,1,0,0
108723,1,1,0,0,0,0,0,0,0,0,0,0
108724,1,0,0,0,0,0,0,0,0,0,0,1
108725,1,1,1,0,0,0,1,0,0,0,0,0
108726,1,0,0,0,0,0,0,0,0,0,0,0
108727,1,0,1,0,0,0,0,0,0,0,0,0
108728,1,1,1,1,0,0,0,0,0,0,0,0
108729,1,1,1,0,0,0,0,0,0,0,0,0
108730,1,1,1,1,1,0,0,0,0,0,0,0
108731,1,1,1,1,1,1,1,1,1,1,1,0
108732,1,1,0,0,0,0,0,0,0,0,0,0
108733,1,1,1,1,1,0,0,1,1,0,0,0
108734,1,1,1,1,0,0,0,0,0,0,0,0
108735,1,1,0,0,0,0,0,0,0,0,0,0
108736,1,1,1,0,0,0,0,1,0,1,0,0
108737,1,1,0,0,0,0,0,0,0,0,0,0
108738,1,1,1,1,1,1,1,1,1,1,1,1
108739,1,1,1,1,1,1,1,1,1,1,1,0
108740,1,1,1,1,1,1,1,1,0,0,0,0
108741,1,1,1,0,1,1,1,0,0,0,0,0
108742,1,1,1,0,0,0,0,0,0,0,0,0
108743,1,1,1,1,0,1,1,1,1,1,1,1
108744,1,1,0,1,0,1,1,1,1,0,0,0
108745,1,1,1,1,1,1,0,1,1,1,1,0
108746,1,1,1,1,1,0,1,0,0,1,1,0
108747,1,1,1,1,1,1,1,1,1,1,1,1
108748,1,1,1,1,1,1,1,1,1,0,0,0
108749,1,1,1,1,1,1,1,1,1,1,1,1
108750,1,0,0,0,0,0,0,0,0,0,0,0
108751,1,1,1,1,1,1,1,1,1,1,1,1
108752,1,1,0,1,1,0,1,1,1,1,1,1
108753,1,1,1,0,1,1,1,0,1,0,1,1
108754,1,1,1,1,1,0,1,1,1,1,1,1
108755,1,1,1,1,1,1,0,1,1,1,1,1
108756,1,1,1,0,0,0,0,0,1,1,1,0
108757,1,0,0,0,0,0,0,0,0,0,0,0
108758,1,1,0,0,0,0,0,1,1,0,0,0
108759,1,0,0,0,0,1,0,0,0,0,0,0
108760,1,1,1,0,1,1,1,0,1,1,1,1
108761,1,1,1,1,1,1,1,1,1,1,1,1
108762,1,0,0,0,0,0,0,0,0,0,0,0
108763,1,1,1,1,0,0,0,0,0,0,0,0
108764,1,0,0,0,0,0,0,0,0,0,0,0
108765,1,1,1,1,1,0,1,1,1,1,1,1
108766,1,0,0,0,0,0,0,0,0,0,0,0
108767,1,0,0,0,0,0,0,0,0,0,0,0
108768,1,1,1,0,0,0,0,0,0,0,0,0
108769,1,0,0,0,0,0,0,0,0,0,0,0
108770,1,1,1,1,0,1,1,1,1,1,1,1
108771,1,1,1,1,1,1,1,1,1,0,1,0
108772,1,0,0,0,0,0,0,0,0,0,0,0
108773,1,1,1,1,1,1,1,1,1,1,0,0
108774,1,1,1,0,0,1,1,0,1,1,1,1
108775,1,1,1,1,1,1,0,0,0,0,0,0
108776,1,1,1,0,0,0,0,0,0,0,0,0
108777,1,1,0,0,0,0,0,0,0,0,0,0
108778,1,1,0,1,1,1,1,1,1,1,1,0
108779,1,0,0,0,0,0,0,0,0,0,0,0
108780,1,1,0,0,0,0,0,0,0,0,0,0
108781,1,0,1,1,0,0,0,0,0,0,0,0
108782,1,0,0,1,0,1,0,0,0,0,0,0
108783,1,0,0,0,0,0,0,0,0,0,0,0
108784,1,0,0,0,0,0,0,0,0,0,0,0
108785,1,1,0,1,1,1,1,0,0,0,0,0
108786,1,0,0,0,0,0,0,0,0,0,0,0
108787,1,1,0,1,0,0,0,1,0,0,0,0
108788,1,1,0,1,0,1,1,0,0,0,0,0
108789,1,0,0,0,0,0,0,0,0,0,0,0
108790,1,1,1,0,0,0,0,0,0,0,0,0
108791,1,1,1,0,1,1,1,0,0,0,0,0
108792,1,1,0,1,1,1,0,1,1,1,0,0
108793,1,1,0,0,0,0,0,0,0,0,0,0
108794,1,0,0,0,0,0,0,0,0,0,0,0
108795,1,1,1,1,0,0,0,0,0,0,0,0
108796,1,1,1,1,0,1,0,0,0,0,0,0
108797,1,0,1,1,1,0,0,0,0,0,0,0
108798,1,0,0,0,1,0,1,0,0,0,0,0
108799,1,0,0,0,0,0,0,0,0,0,0,0
108800,1,1,1,0,1,1,0,0,0,0,0,0
108801,1,1,0,0,0,0,0,0,0,0,0,0
108802,1,1,1,1,1,0,0,0,0,0,0,0
108803,1,0,0,0,0,0,0,0,0,0,0,0
